uid;fb_id;f_id;kb_id;ha_id;k_id;code;aufbau;zyklus;aufzaehlungspunkt;strukturtyp;sprache;bezeichnung
101wYVKz5AG5FstDeZfDWRumMGxCa57Mm.a00;1;45;6;1;1;;3;3;00;Aufzaehlungspunkt;DE;können aufgrund sprachlicher und nicht-sprachlicher Quellen verstehen, dass Kultur einer ständigen Entwicklung unterliegt (z.B. Änderung der Herrschaftsformen, Einflüsse fremder Kulturen, Christentum).
101hafG6hGk8FZJWduaNDBGE4zhRWnvXK;5;0;1;1;;MA.1.A;;;;Handlungs-/Themenaspekt;DE;Operieren und Benennen
101haFMkSskpgA9zBmN4tPXnMhWX2emxF;5;0;1;3;;MA.1.C;;;;Handlungs-/Themenaspekt;DE;Mathematisieren und Darstellen
101haBNCHtuGyA4eBTsMbCyZwkpS7xdug;5;0;2;1;;MA.2.A;;;;Handlungs-/Themenaspekt;DE;Operieren und Benennen
101haedhw5AN9G3bdAaFfKRzydkbsnCRh;5;0;2;3;;MA.2.C;;;;Handlungs-/Themenaspekt;DE;Mathematisieren und Darstellen
101kkneHrALL6cmWVpy5JEUn7pKkthgpr;5;0;1;2;1;MA.1.B.1;;;;Kompetenz;DE;Die Schülerinnen und Schüler können Zahl- und Operationsbeziehungen sowie arithmetische Muster erforschen und Erkenntnisse austauschen.
101kkuwrUXhXPwc9sYdqWyb77dF3AxnEP;5;0;2;3;3;MA.2.C.3;;;;Kompetenz;DE;Die Schülerinnen und Schüler können sich Figuren und Körper in verschiedenen Lagen vorstellen, Veränderungen darstellen und beschreiben (Kopfgeometrie).
101kkBaqxUCTBREbS8VGsd8CsMSLZTN4m;5;0;3;2;1;MA.3.B.1;;;;Kompetenz;DE;Die Schülerinnen und Schüler können zu Grössenbeziehungen und funktionalen Zusammenhängen Fragen formulieren, diese erforschen sowie Ergebnisse überprüfen und begründen.
10146SGgpRVsYE3VsTWEwrabbpmKLckhY;5;0;1;1;1;MA.1.A.1.b;1;1;;Kompetenzstufe;DE;
101hLHCFdKrtz7yYZSapnH5s8MUTk8mVz;5;0;1;1;1;MA.1.A.1.c;1;1;;Kompetenzstufe;DE;
101ZcahnKKVFbMu86hRhXPpJ3p3twpDEZ;5;0;1;1;3;MA.1.A.3.d;1;2;;Kompetenzstufe;DE;
101ccr4R6L3yvwRcaptDCuWVWf2cb6pZM;5;0;1;1;3;MA.1.A.3.h;1;3;;Kompetenzstufe;DE;
101hY2pesFLB3JJ6vSRYcnGYRen9Wuyfy;5;0;1;1;3;MA.1.A.3.i;1;3;;Kompetenzstufe;DE;
101ChzA4fDAKwwUuyxZUehDtzR95yFUPW;5;0;1;1;4;MA.1.A.4.b;1;1;;Kompetenzstufe;DE;
101PMehfhGfDTwS57PhXq7U6StXKA6WR8;5;0;1;2;1;MA.1.B.1.i;1;23;;Kompetenzstufe;DE;
1018H33s5r9SS3W7yMFJS8fX5e2zM8ufR;5;0;1;2;2;MA.1.B.2.k;1;3;;Kompetenzstufe;DE;
101zH2XHq2yXM6pEBaK3nvSRPPepSd539;5;0;1;2;3;MA.1.B.3.g;1;3;;Kompetenzstufe;DE;
101TuvXvPRzHhveaRSF8K2RVUcePSRhEc;5;0;1;3;1;MA.1.C.1.d;1;12;;Kompetenzstufe;DE;
1018ux7PktTDfKCTwFYwRNxNcAFTs7EHK;5;0;1;3;1;MA.1.C.1.i;1;3;;Kompetenzstufe;DE;
101n3MMdRSZMrgLrEKCPe4q7vgh4K26H2;5;0;1;3;2;MA.1.C.2.e;1;2;;Kompetenzstufe;DE;
101npYe2w9nHdpeeLyfMPwkyJxvzVJqw7;5;0;2;1;1;MA.2.A.1.d;1;12;;Kompetenzstufe;DE;
101SKsrbbdnpcVyt5UVFyXVkhEzYg2V59;5;0;2;1;1;MA.2.A.1.f;1;2;;Kompetenzstufe;DE;
101d7xXPPn8EY6hrNnfe65FYmKwWhYJy2;5;0;2;1;1;MA.2.A.1.h;1;23;;Kompetenzstufe;DE;
101ynfPky7BFpr8TcpDdhJGF7bGBXERpT;5;0;2;1;1;MA.2.A.1.i;1;3;;Kompetenzstufe;DE;
101tByupKaBxvDrXSGGdkP76FysMkdPH9;5;0;2;1;1;MA.2.A.1.k;1;3;;Kompetenzstufe;DE;
101S9C2HLPNSRTzWT5VPGWNJVU3Kr3eMN;5;0;2;1;1;MA.2.A.1.l;1;3;;Kompetenzstufe;DE;
101Um6aUKuW35gvqJSXF9hJSz6N3zEyMu;5;0;2;1;2;MA.2.A.2.b;1;1;;Kompetenzstufe;DE;
101ruuZyPqBtg9CXA6SWFDyWyE3h5nWGk;5;0;2;1;3;MA.2.A.3.d;1;2;;Kompetenzstufe;DE;
101hX4PReLAnwzVRVHNAaXgf2Gywppbqa;5;0;2;1;3;MA.2.A.3.e;1;2;;Kompetenzstufe;DE;
101KEnxtkhSCyeD8xKnMBmcggmFusZzax;5;0;2;1;3;MA.2.A.3.k;1;3;;Kompetenzstufe;DE;
101pxb95MZJBZARUcLtacNLXBVHuMeCac;5;0;2;2;1;MA.2.B.1.d;1;12;;Kompetenzstufe;DE;
101U6AtCE7SmDyt2tnRPGqULMG7tVcee8;5;0;2;2;2;MA.2.B.2.d;1;23;;Kompetenzstufe;DE;
101xW7YFdm8Zp6SvLUd72pZX26C6C64zL;5;0;2;2;2;MA.2.B.2.e;1;3;;Kompetenzstufe;DE;
1016e6BMYx6Frb9pE8tVfmg3z6KVGHV3Y;5;0;2;3;2;MA.2.C.2.f;1;2;;Kompetenzstufe;DE;
101AWXeZS2HpzutW5DCGbwzdV7LxLJZWz;5;0;2;3;2;MA.2.C.2.i;1;3;;Kompetenzstufe;DE;
101xFPbRwtWWznJdz3ZrSAUTt5S4ELCaY;5;0;2;3;3;MA.2.C.3.g;1;3;;Kompetenzstufe;DE;
101m2595bgwFe84zaBrrC7Nv5sB5Bm8Lq;5;0;2;3;4;MA.2.C.4.c;1;12;;Kompetenzstufe;DE;
1013wKSyNzL6BVHJJzDHrf2Z2qLG8smgw;5;0;3;1;1;MA.3.A.1.a;1;1;;Kompetenzstufe;DE;
101a3GWyZzm76yxtnSREwwXfarAtp5Rph;5;0;3;1;1;MA.3.A.1.c;1;1;;Kompetenzstufe;DE;
1013cEx2ybLLuYrUDeeYnqeRLXbRkRqP3;5;0;3;1;1;MA.3.A.1.e;1;2;;Kompetenzstufe;DE;
101CRdGS7zBDLrHA9vSMJWw6dHuZu4bKU;5;0;3;1;1;MA.3.A.1.f;1;2;;Kompetenzstufe;DE;
1017g33GMp7CzBye26CdCzBRtbMeBRuvG;5;0;3;1;1;MA.3.A.1.h;1;2;;Kompetenzstufe;DE;
101hWBWgYGRHp3hS5DNZFdz32rNScD4Ye;5;0;3;1;1;MA.3.A.1.n;1;3;;Kompetenzstufe;DE;
1017nByYuU4rbxgHNbdeTgdq33zVgEUpD;5;0;3;1;2;MA.3.A.2.a;1;1;;Kompetenzstufe;DE;
101f2Ggv5y5dnSn4kv4XL8eR7tpDqJCUU;5;0;3;1;2;MA.3.A.2.c;1;1;;Kompetenzstufe;DE;
101wRS9NRYsGZTquENnXBcuRaduVUsGsw;5;0;3;1;2;MA.3.A.2.d;1;12;;Kompetenzstufe;DE;
101uTKA98YvkDy5zWsB4UfTqRbhEDBLH7;5;0;3;1;2;MA.3.A.2.g;1;2;;Kompetenzstufe;DE;
101DCVRu4mvwsskCkAVD4y55S9LB5YK2q;5;0;3;1;3;MA.3.A.3.h;1;3;;Kompetenzstufe;DE;
1011P2SPYSy45pSW2wKmC4ugASb2NzhE9;5;0;3;2;1;MA.3.B.1.c;1;1;;Kompetenzstufe;DE;
101v639fKs7buNyUeaK4PyhXyPhTNsxaH;5;0;3;2;1;MA.3.B.1.e;1;2;;Kompetenzstufe;DE;
101AC7Df6Cy35uCWPzENLDPvCkV6JNq2m;5;0;3;2;1;MA.3.B.1.f;1;23;;Kompetenzstufe;DE;
101aF3X36Bn3aZeFYs2P9H7nTSB3tKzbF;5;0;3;3;1;MA.3.C.1.j;1;3;;Kompetenzstufe;DE;
101dC589LfJ5SrcPPLCgHNp4GZ9xRf9xd;5;0;3;3;2;MA.3.C.2.b;1;1;;Kompetenzstufe;DE;
1018yRR4hEq5nX9qgWG6UpLZEgxrpFvrL;5;0;3;3;2;MA.3.C.2.d;1;2;;Kompetenzstufe;DE;
101MNLd5xWG4nqGBuXyNTp9rdM8Svqb6q;5;0;3;3;3;MA.3.C.3.a;1;1;;Kompetenzstufe;DE;
101ae4LP3zUc7Lv3nZNtvtpBAsVS2bBBc.a02;5;0;1;1;1;;1;23;02;Aufzaehlungspunkt;DE;können Brüche (Nenner 2, 3, 4, 5, 6, 8, 10, 20, 50, 100, 1'000), Dezimalzahlen und Prozentzahlen je in die beiden anderen Schreibweisen übertragen.
1012ASpUwBy3Avq8Fh6pLaSX6qJA4E9aP.a00;5;0;1;1;1;;1;3;00;Aufzaehlungspunkt;DE;verstehen und verwenden die Begriffe Term, Variable, Unbekannte, hoch, Potenz, Zehnerpotenz, Vorzeichen, positive Zahlen, negative Zahlen, (Quadrat-) Wurzel.
1018BLamU9xpPDnMpGtXetta5yP5tvD6K.a00;5;0;1;1;1;;1;3;00;Aufzaehlungspunkt;DE;verstehen und verwenden die Begriffe reelle Zahlen, irrationale Zahlen.
101tLRW4xvunbRb5TfwTddzSsnKWUGRXA.a00;5;0;1;1;2;;1;23;00;Aufzaehlungspunkt;DE;"können Summen und Differenzen mit Dezimalzahlen überschlagen (z.B. 0.723 - 0.04 &#8776; 0.7; 23'268 + 4'785 &#8776; 28'000)."
1017J6SBfwtVNTyD2VCwcbJdt6SD5mwXd.a00;5;0;1;1;2;;1;3;00;Aufzaehlungspunkt;DE;"Erweiterung: können Produkte und Quotienten von Dezimalzahlen überschlagen.
(z.B. 0.382 : 42.8   &#8594; 0.4 : 40 = 0.4 : 4 : 10 = 0.01; 32.7 : 0.085 &#8594; 30 : 0.1 = 300 : 1 = 300)."
101we56dpFVeeGyA4hqFf8CvEwn2XXq5f.a00;5;0;1;1;3;;1;1;00;Aufzaehlungspunkt;DE;können bis 100 ohne 10er-Überträge addieren und subtrahieren ohne Zählen (z.B. 35 + 13)
101ZcahnKKVFbMu86hRhXPpJ3p3twpDEZ.a01;5;0;1;1;3;;1;2;01;Aufzaehlungspunkt;DE;können schriftlich addieren und subtrahieren.
101KAJyFPTXazc5ZEkLNCcVntVnPpEak9.a02;5;0;1;1;3;;1;2;02;Aufzaehlungspunkt;DE;können natürliche Zahlen durch einstellige Divisoren dividieren (im Kopf oder mit Notieren eigener Rechenwege, z.B. 231 : 7).
101JML6Z9r7HRJSA3tk9f28zb33c8LpwB.a00;5;0;1;1;3;;1;2;00;Aufzaehlungspunkt;DE;können Dezimalzahlen  bis 5 Wertziffern addieren und subtrahieren (im Kopf oder mit Notieren eigener Rechenwege, z.B. 30.8 + 5.6).
101f5xb49rsYvVBMcLDq693xdNvvSYVHM.a01;5;0;1;1;3;;1;3;01;Aufzaehlungspunkt;DE;können Zahlen in wissenschaftlicher Schreibweise addieren, subtrahieren, multiplizieren, dividieren.
101L29zWAqmEWpqz7cVscANEWCksTUA5c.a00;5;0;1;1;4;;1;12;00;Aufzaehlungspunkt;DE;können Beziehungen zwischen Produkten nutzen  (z.B. 6 · 8 ist um 8 grösser als 5 · 8 oder mit dem Kommutativgesetz: z.B. 8 · 3  = 3 · 8).
101AJt2yMqVxRygKJ2xZqrbaqzAhfYnDL.a01;5;0;1;1;4;;1;3;01;Aufzaehlungspunkt;DE;Erweiterung: können Polynome addieren und subtrahieren (z.B. 3(a² + 2b) - 2(a² + b) = a² + 4b).
101arDhXvSPTtrKs9aLh4kzUBvdmTRzVy.a01;5;0;1;1;4;;1;3;01;Aufzaehlungspunkt;DE;"können Terme mit Binomen umformen und dabei die binomischen Formeln anwenden (z.B. <img src=\""http://images.lehrplan.ch/formel4.png\""  height=\""12\"" border=\""0\"" >)."
101W4sDE8yN5LnDtyuz5sWFHErHw3bS4C.a00;5;0;1;2;1;;1;2;00;Aufzaehlungspunkt;DE;lassen sich auf offene Aufgaben ein, erforschen Beziehungen, formulieren Vermutungen und suchen Lösungsalternativen.
101SyzBDXUq6p2WhDrCGEvFNDSeeCg3HE.a00;5;0;1;2;1;;1;2;00;Aufzaehlungspunkt;DE;können heuristische Strategien verwenden: ausprobieren, Beispiele suchen, Analogien bilden, Regelmässigkeiten untersuchen, Annahmen treffen,  Vermutungen formulieren.
101SyzBDXUq6p2WhDrCGEvFNDSeeCg3HE.a01;5;0;1;2;1;;1;2;01;Aufzaehlungspunkt;DE;können systematische Aufgabenfolgen bilden, weiterführen, verändern und beschreiben (z.B. auf einer Zahlentafel 5 Zahlen mit einer Figur abdecken und die Summe berechnen. Die Figur um eine, zwei, drei, ... Position(en) verschieben).
1017649H5zVNAYt4VMgxJhyHGzqBduGTM.a00;5;0;1;2;2;;1;3;00;Aufzaehlungspunkt;DE;"können algebraische Aussagen durch Einsetzen von Zahlen überprüfen (z.B. a³ + 5a ist durch 6 teilbar: 4³ + 5&#8901;4 = 84 &#8594; 84 : 6 = 14;<img src=\""http://images.lehrplan.ch/formel8.png\"" height=\""12\"" border=\""0\"">;  2&#8310; = (2²)³ = 2²&#729;³ = 4³; 2&#8312; = 4&#8308;; 3&#8308; = 9²)."
1018H33s5r9SS3W7yMFJS8fX5e2zM8ufR.a00;5;0;1;2;2;;1;3;00;Aufzaehlungspunkt;DE;"können Ergebnisse durch Verallgemeinern begründen (z.B. das Quadrat einer Zahl ist um 1 grösser als das Produkt der beiden Nachbarzahlen: 4 · 4 -1  = 3 · 5  &#8594; a² - 1 = (a - 1)(a + 1))."
101tcUnHDCxVazrep92ZBw8bhSYWBSH6R.a00;5;0;1;2;3;;1;1;00;Aufzaehlungspunkt;DE;können Anschauungsmaterialien beim Erforschen arithmetischer Muster nutzen (z.B. 20er-Feld und Plättchen).
101mWr32GU8g5CGNn8Ap545N8vgzqfTWF.a00;5;0;1;2;3;;1;1;00;Aufzaehlungspunkt;DE;können Punktefeld, 100er-Tafel und Zahlenstrahl beim Erforschen arithmetischer Muster nutzen (z.B. die Positionen der 9er-Reihe auf der 100er-Tafel).
101vu9V9N7u2WRWmacbqnN7AC6G5kNVKp.a00;5;0;1;2;3;;1;23;00;Aufzaehlungspunkt;DE;können mit elektronischen Medien Daten erfassen, sortieren und darstellen (Tabellenkalkulationsprogramm).
101zH2XHq2yXM6pEBaK3nvSRPPepSd539.a00;5;0;1;2;3;;1;3;00;Aufzaehlungspunkt;DE;können Formelsammlungen, Nachschlagewerke und das Internet zur Lösung numerischer Aufgaben sowie zur Erforschung von Strukturen nutzen.
101zH2XHq2yXM6pEBaK3nvSRPPepSd539.a01;5;0;1;2;3;;1;3;01;Aufzaehlungspunkt;DE;können Vorlagen in einem Tabellenkalkulationsprogramm anwenden.
101u8ErH5LChra8KDZzezs984XTGLq66S.a00;5;0;1;3;1;;1;1;00;Aufzaehlungspunkt;DE;können Rechenwege zu Additionen und Subtraktionen darstellen und nachvollziehen (z.B. 18 + 14 mit Hilfe des Rechenstrichs).
101TuvXvPRzHhveaRSF8K2RVUcePSRhEc.a00;5;0;1;3;1;;1;12;00;Aufzaehlungspunkt;DE;erkennen in grafischen Modellen multiplikative Beziehungen, insbesondere Verdoppelungen und 1 · mehr bzw. 1 · weniger (z.B. 3 · 4 und 6 · 4 in einem Punktefeld als Verdoppelung).
101RuZvmGwqsZ6LHSZMztHJmGr7naCXsC.a00;5;0;1;3;1;;1;2;00;Aufzaehlungspunkt;DE;können Rechenwege zu Grundoperationen mit Dezimalzahlen darstellen, austauschen und nachvollziehen (z.B. 35.7 + 67.8 in mehrere Summanden zerlegen und auf dem Rechenstrich darstellen).
101b9C9US68aGKPuWwCxUy86ayTZTFCpD.a00;5;0;1;3;2;;1;1;00;Aufzaehlungspunkt;DE;können die Bedeutung der Ziffern im Stellenwertsystem darstellen (z.B. 5 10-er-Stäbe und 7 1er-Würfel stellen 57 dar).
101VERvrLwrZWBmfDHBDN9NLvYZVuTwFZ.a01;5;0;1;3;2;;1;2;01;Aufzaehlungspunkt;DE;können Brüche mit den Nennern 2, 3, 4, 5, 6, 8, 10 darstellen und vergleichen sowie Darstellungen interpretieren (z.B. Kreis-, Rechteckmodell, Zahlenstrahl).
101VERvrLwrZWBmfDHBDN9NLvYZVuTwFZ.a02;5;0;1;3;2;;1;2;02;Aufzaehlungspunkt;DE;"können Zahlenfolgen mit positiven rationalen Zahlen beschreiben
(z.B. ½, ¼, &#8539;, ...; 0.7, 0.77, 0.777, ...)."
101LEtbVUpVAxXh9zzvaGG9S5PqCAqdqW.a00;5;0;1;3;2;;1;23;00;Aufzaehlungspunkt;DE;können Zahlenrätsel mathematisieren und erfinden (z.B. wenn man eine Zahl verdreifacht und um 3 vergrössert gibt es 33).
102UC796xF8d34XXdn3A69tnLxep8pbeK.a00;5;0;1;3;2;;1;3;00;Aufzaehlungspunkt;DE;"können Zusammenhänge zwischen Termen und Figuren beschreiben (z.B. n(n+1) als Rechteck interpretieren; Die Summe der ersten n ungeraden Zahlen als Quadrat darstellen: 1 + 3 + 5 + 7 = 4 · 4)."
102UC796xF8d34XXdn3A69tnLxep8pbeK.a03;5;0;1;3;2;;1;3;03;Aufzaehlungspunkt;DE;können arithmetische Gesetzmässigkeiten mit Buchstabentermen  verallgemeinern (z.B. 3(4 + 5) = 3 · 4 + 3 · 5 →  a(b + c) = ab + ac).
101y8NsVTP6MGVEGREXbWpkDCHSb9NXEa.a01;5;0;1;3;2;;1;3;01;Aufzaehlungspunkt;DE;können lineares, quadratisches und  exponentielles Wachstum in Termen, Zahlenfolgen und Graphen erkennen und Unterschiede beschreiben.
101ynfPky7BFpr8TcpDdhJGF7bGBXERpT.a00;5;0;2;1;1;;1;3;00;Aufzaehlungspunkt;DE;verstehen und verwenden die Begriffe Seitenhalbierende, Winkelhalbierende, Höhe, Lot, Grundlinie, Grundfläche, Mittelsenkrechte, Schenkel, Netz (Abwicklung), Umkreis, Inkreis, Viereck, Vieleck, Rhombus, Parallelogramm, Drachenviereck, Trapez, gleichschenklig, gleichseitig, stumpfwinklig, spitzwinklig, Punktspiegelung, Drehung, Originalpunkt, Bildpunkt, kongruent, Koordinatensystem, zweidimensional, dreidimensional.
101pGdatGy8LMXzhdNqJnMJzbNxXqWEcE.a00;5;0;2;1;1;;1;3;00;Aufzaehlungspunkt;DE;verstehen und verwenden die Begriffe x-Koordinate, y-Koordinate, x-Achse, y-Achse, Einheitsstrecke, Mantelfläche, Prisma, Zylinder.
101LsWa72yn7WHXJrc2EKAcc6ubtAMba6.a01;5;0;2;1;2;;1;2;01;Aufzaehlungspunkt;DE;können Figuren an Achsen spiegeln und Spiegelbilder skizzieren.
101UzudyUPVMA5uMh5hBP6eg9gmh8ZtLD.a00;5;0;2;1;2;;1;23;00;Aufzaehlungspunkt;DE;können Linien und Figuren mit dem Geodreieck vergrössern, verkleinern, spiegeln und verschieben und erkennen entsprechende Abbildungen.
101cg8HuDtxcZDXGsBeV4nFSLUrxcmAaJ.a00;5;0;2;1;3;;1;1;00;Aufzaehlungspunkt;DE;erfahren die Konstanz von Längen und Volumen bei Veränderung der Gestalt (z.B. gleich bleibende Länge nach Biegen von Drähten).
101cg8HuDtxcZDXGsBeV4nFSLUrxcmAaJ.a01;5;0;2;1;3;;1;1;01;Aufzaehlungspunkt;DE;können die Längen unterschiedlicher Linienverläufe vergleichen (z.B. Wege auf einem Karopapier).
1017wndGKxuKwc6wbxVnqRK4zyhHcCUqM.a01;5;0;2;1;3;;1;1;01;Aufzaehlungspunkt;DE;können den Inhalt  von Gefässen mit einem Becher messen und vergleichen.
101JT2beZtnawGbAXuF5Td36ScEyv3uvm.a01;5;0;2;1;3;;1;23;01;Aufzaehlungspunkt;DE;können den Flächeninhalt von nicht rechteckigen Figuren in Rastern annähernd bestimmen (z.B. die Anzahl Einheitsquadrate in einem Kreis auszählen).
101PkqMkqzxUs36hHHkYEzbSuMg99acT6.a01;5;0;2;1;3;;1;3;01;Aufzaehlungspunkt;DE;können bei geometrischen Berechnungen Formeln  und Tabellenkalkulation verwenden.
101T47Bbd3vrvq8KDt7bTqZT2q7eFVutP.a00;5;0;2;1;3;;1;3;00;Aufzaehlungspunkt;DE;können Umfang und Flächeninhalt von Kreisen berechnen.
101aDV599HUb3bZZeMJgH3UNmUAcYKyAe.a00;5;0;2;2;1;;1;1;00;Aufzaehlungspunkt;DE;erforschen Symmetrien an Figuren und Objekten und formulieren Vermutungen  (z.B. Symmetrien an einer Hausfassade).
10158NP8xBcCCHapU6Myfy4FDkcCTz5vF.a00;5;0;2;2;1;;1;2;00;Aufzaehlungspunkt;DE;können Beziehungen zwischen Seitenlängen und Flächeninhalt bei Rechtecken in einem Raster erforschen.
101nfGHUWRtJxAwp5CBU6rNgxfSxfVwBR.a00;5;0;2;2;1;;1;3;00;Aufzaehlungspunkt;DE;können den Computer zur Erforschung geometrischer Beziehungen nutzen (z.B. die Lage des Umkreismittelpunkts bei spitzwinkligen, rechtwinkligen und stumpfwinkligen Dreiecken).
101GyMAgBEtDzxYgDuN65amqe4BrJ6DXA.a00;5;0;2;2;2;;1;2;00;Aufzaehlungspunkt;DE;können Aussagen zu geometrischen Beziehungen im Dreieck, Viereck und Kreis überprüfen (z.B. ein Kreis und ein Viereck können sich in mehr als 4 Punkten schneiden).
101BDvPvhvyvqFakTKL6Ep5Bp7vWkSUZN.a00;5;0;2;2;2;;1;3;00;Aufzaehlungspunkt;DE;können Volumenformeln für Prismen und Pyramiden erläutern (z.B. einen Würfel durch Schnitte in Pyramiden zerlegen und deren Volumen bestimmen).
101YZs4DFdt6YSgeWGmdwq5ztFuD2kNsS.a00;5;0;2;2;2;;1;3;00;Aufzaehlungspunkt;DE;können geometrisches und algebraisches Wissen verbinden und Folgerungen ziehen (z.B. in einem rechtwinkligen, gleichschenkligen Dreieck können nicht alle Seitenlängen ganzzahlig sein).
101JkEJVPbaF8uc3Mbkv7kSarn95CHSBg.a00;5;0;2;3;1;;1;12;00;Aufzaehlungspunkt;DE;können die Aufsicht von Würfelgebäuden auf Karopapier zeichnen.
101JJFbnX8kyp88U5ePNAraETeeRYG2bd.a00;5;0;2;3;1;;1;3;00;Aufzaehlungspunkt;DE;können Skizzen für massstabgetreue Modelle anfertigen oder Modelle herstellen (z.B. Netz eines Satteldaches im Massstab 1: 50).
101sFg2S65CuYg9B3z9wGE4CVVBHXUP9w.a01;5;0;2;3;2;;1;2;01;Aufzaehlungspunkt;DE;können Flächenornamente mit Zirkel und Lineal zeichnen, verändern und beschreiben.
101UkT4gUCa7fp6ycWLFVSvwSTAq6ubem.a01;5;0;2;3;3;;1;2;01;Aufzaehlungspunkt;DE;können Würfel- und Quadernetze in der Vorstellung überprüfen.
101yaZ7dKc4x8Dgc6sCW5nUmFrgspBnDy.a00;5;0;2;3;3;;1;3;00;Aufzaehlungspunkt;DE;können Figuren und Körper in der Vorstellung drehen und schieben (z.B. Ansichten eines Körpers mit 5 bis 8 Würfeln).
101xFPbRwtWWznJdz3ZrSAUTt5S4ELCaY.a01;5;0;2;3;3;;1;3;01;Aufzaehlungspunkt;DE;können Operationen im Kopf ausführen und Ergebnisse darstellen (z.B. ein Würfelgebäude mit 4 Würfeln um 90° drehen und skizzieren).
101zPf2DLRpGZ9SgA56JUXWumFcfTJgvd.a00;5;0;3;1;1;;1;12;00;Aufzaehlungspunkt;DE;können mit Münzen und Noten bis 100 Fr. Beträge legen.
1013cEx2ybLLuYrUDeeYnqeRLXbRkRqP3.a01;5;0;3;1;1;;1;2;01;Aufzaehlungspunkt;DE;können sich an Referenzgrössen orientieren: 1 km,  1 dm, 1 mm, 1 kg, 100 g, 1 l, 1 dl, 1 h, 1 min (z.B. 1 kg mit einer Packung Mehl  assoziieren).
101RBXduKMFL5memZqYtFDPgtggsAZ4Kv.a00;5;0;3;1;1;;1;2;00;Aufzaehlungspunkt;DE;verstehen und verwenden die Begriffe  (un)wahrscheinlich, (un)möglich, sicher.
101evs4NZPT7H7bY7CnkzHedfR3yc3L8D.a02;5;0;3;1;2;;1;2;02;Aufzaehlungspunkt;DE;können Längen, Volumen und Gewichte schätzen und mit Repräsentanten vergleichen.
1018HN42rZaqPb99WJb6DwBuLXMkm25bx.a00;5;0;3;1;2;;1;2;00;Aufzaehlungspunkt;DE;können Längen, Gewichte, Inhalte, Zeitpunkte und Zeitdauern schätzen und messen sowie mit einer geeigneten Masseinheit angeben.
101uTKA98YvkDy5zWsB4UfTqRbhEDBLH7.a00;5;0;3;1;2;;1;2;00;Aufzaehlungspunkt;DE;können mit Längen, Gewichten, Volumen und Zeitangaben rechnen sowie entsprechende Grössen in benachbarte Masseinheiten umwandeln.
10156xykaVcEyrcmXZNwwhk4AWTrc7aTv.a02;5;0;3;1;2;;1;3;02;Aufzaehlungspunkt;DE;können Distanzen und Zeitdauern für Geschwindigkeitsberechnungen messen.
101WCvf4EBHLbETRUhDgR7bs45LzWmr6F.a01;5;0;3;1;3;;1;3;01;Aufzaehlungspunkt;DE;können Rechner oder geeignete Software (z.B. Tabellenkalkulation) zur Berechnung von Funktionswerten und Masszahlen benutzen.
101CgCPtvTysf4HJJ74uWcTgZY3EU6yhk.a00;5;0;3;1;3;;1;3;00;Aufzaehlungspunkt;DE;können den Schnittpunkt zweier Geraden algebraisch und graphisch bestimmen.
101zLfvNAXRfNFSnCz5HTgun4URSpaTbh.a00;5;0;3;1;3;;1;3;00;Aufzaehlungspunkt;DE;können zu linearen Funktionen den Funktionsgraphen zeichnen, die Steigung, den y-Achsenabschnitt und die Nullstelle bestimmen.
101AC7Df6Cy35uCWPzENLDPvCkV6JNq2m.a00;5;0;3;2;1;;1;23;00;Aufzaehlungspunkt;DE;können Grössen anderer Kulturen erforschen (z.B. verschiedene Längeneinheiten im Mittelalter der deutschen Schweiz).
101z5LhJTDfd69M7d6zmG8gFyyAg3Hprg.a00;5;0;3;2;1;;1;23;00;Aufzaehlungspunkt;DE;können funktionale Zusammenhänge, insbesondere zu Preis - Leistung und Weg - Zeit, formulieren und begründen (z.B. Kauf von Getränken, die in verschiedenen Packungsgrössen angeboten werden).
101aTXBMcD9cHv4CRJMbSBJGSaVBJTmqN.a00;5;0;3;2;1;;1;3;00;Aufzaehlungspunkt;DE;Erweiterung: können Parameter in Gleichungen und Formeln verändern und die Auswirkungen insbesondere mit elektronischen Hilfsmitteln untersuchen (z.B. Veränderung der monatlichen Handykosten bei teurem Abo und günstigen Gesprächstarifen).
101CYEJMUFBf8dmJNyPxRfHSvnhRcXFpL.a00;5;0;3;2;1;;1;3;00;Aufzaehlungspunkt;DE;können Ergebnisse und Aussagen zu funktionalen Zusammenhängen überprüfen, insbesondere durch Interpretation von Tabellen, Graphen und Diagrammen (z.B. der Arbeitsweg mit Fahrrad und Zug von X nach Y dauert weniger lang und ist günstiger als der Weg mit dem Auto).
101tkXzRN8DHADH8tTmdExs7vdcsLLBbX.a00;5;0;3;2;1;;1;3;00;Aufzaehlungspunkt;DE;können funktionale und statistische Zusammenhänge erforschen, dazu Fragen stellen sowie Ergebnisse vergleichen (z.B. Zusammenhang zwischen Steigung in Grad und Steigung in Prozent).
101LgxKHTHacZMBgtLMxf7BqAw8aUmMEU.a00;5;0;3;3;1;;1;23;00;Aufzaehlungspunkt;DE;können Daten zu Längen, Inhalten, Gewichten, Zeitdauern, Anzahlen und Preisen mit dem Computer in Diagrammen darstellen und interpretieren.
101LgxKHTHacZMBgtLMxf7BqAw8aUmMEU.a01;5;0;3;3;1;;1;23;01;Aufzaehlungspunkt;DE;können die Wahrscheinlichkeit einzelner Ereignisse vergleichen.
